ts,open,high,low,close,volume,time
1743537600000,126.8,126.81,125.29,126.41,35508.033,2025-04-01 20:00:00+00:00
1743541200000,126.41,126.78,126.11,126.33,13462.68,2025-04-01 21:00:00+00:00
1743544800000,126.33,127.24,125.91,126.78,27463.352,2025-04-01 22:00:00+00:00
1743548400000,126.78,127.56,126.17,126.69,22061.446,2025-04-01 23:00:00+00:00
1743552000000,126.69,126.99,126.05,126.25,41950.169,2025-04-02 00:00:00+00:00
1743555600000,126.25,126.28,125.41,125.72,20367.317,2025-04-02 01:00:00+00:00
1743559200000,125.72,125.77,124.11,124.77,37882.643,2025-04-02 02:00:00+00:00
1743562800000,124.77,125.33,124.21,124.33,12660.042,2025-04-02 03:00:00+00:00
1743566400000,124.33,125.02,124.23,124.9,13064.902,2025-04-02 04:00:00+00:00
1743570000000,124.9,124.9,123.47,123.73,44347.086,2025-04-02 05:00:00+00:00
1743573600000,123.73,124.6,123.68,124.02,20710.062,2025-04-02 06:00:00+00:00
1743577200000,124.02,124.81,123.91,124.53,30386.287,2025-04-02 07:00:00+00:00
1743580800000,124.53,125.83,124.29,125.44,44540.855,2025-04-02 08:00:00+00:00
1743584400000,125.44,126.74,125.31,126.05,42947.581,2025-04-02 09:00:00+00:00
1743588000000,126.05,126.5,125.46,125.73,17347.982,2025-04-02 10:00:00+00:00
1743591600000,125.73,126.32,125.65,125.7,11589.22,2025-04-02 11:00:00+00:00
1743595200000,125.7,126.8,125.14,126.62,39760.297,2025-04-02 12:00:00+00:00
1743598800000,126.62,127.94,125.14,126.2,126685.281,2025-04-02 13:00:00+00:00
1743602400000,126.2,128.14,126.13,127.71,57837.86,2025-04-02 14:00:00+00:00
1743606000000,127.71,131.08,127.62,130.4,196044.101,2025-04-02 15:00:00+00:00
1743609600000,130.4,131.8,130.0,131.14,99928.982,2025-04-02 16:00:00+00:00
1743613200000,131.14,131.5,129.26,129.64,50800.679,2025-04-02 17:00:00+00:00
1743616800000,129.64,130.32,129.15,129.99,25935.185,2025-04-02 18:00:00+00:00
1743620400000,129.99,131.53,129.99,131.44,24632.254,2025-04-02 19:00:00+00:00
1743624000000,131.44,136.29,126.84,128.01,580344.062,2025-04-02 20:00:00+00:00
1743627600000,128.01,128.28,124.59,125.34,118264.317,2025-04-02 21:00:00+00:00
1743631200000,125.34,125.34,118.22,118.67,233971.412,2025-04-02 22:00:00+00:00
1743634800000,118.67,119.55,117.15,117.4,123005.558,2025-04-02 23:00:00+00:00
1743638400000,117.4,120.15,116.25,119.97,128570.205,2025-04-03 00:00:00+00:00
1743642000000,119.97,120.44,118.61,119.42,93690.109,2025-04-03 01:00:00+00:00
1743645600000,119.42,120.84,119.05,120.8,31784.095,2025-04-03 02:00:00+00:00
1743649200000,120.8,120.95,119.71,119.81,36613.673,2025-04-03 03:00:00+00:00
1743652800000,119.81,120.87,119.42,120.32,31330.741,2025-04-03 04:00:00+00:00
1743656400000,120.32,120.63,118.77,118.97,37790.445,2025-04-03 05:00:00+00:00
1743660000000,118.97,119.33,117.9,118.28,49455.129,2025-04-03 06:00:00+00:00
1743663600000,118.28,118.97,117.9,118.65,46778.605,2025-04-03 07:00:00+00:00
1743667200000,118.65,119.24,118.08,118.9,57357.067,2025-04-03 08:00:00+00:00
1743670800000,118.9,119.1,117.71,117.91,30776.558,2025-04-03 09:00:00+00:00
1743674400000,117.91,118.38,115.43,115.97,88527.989,2025-04-03 10:00:00+00:00
1743678000000,115.97,116.57,115.16,115.76,47264.597,2025-04-03 11:00:00+00:00
1743681600000,115.76,116.03,112.6,113.1,145528.257,2025-04-03 12:00:00+00:00
1743685200000,113.1,115.58,112.85,114.8,104724.486,2025-04-03 13:00:00+00:00
1743688800000,114.8,114.87,112.24,112.63,84085.869,2025-04-03 14:00:00+00:00
1743692400000,112.63,114.48,112.56,114.18,57584.506,2025-04-03 15:00:00+00:00
1743696000000,114.18,114.84,113.44,113.68,41692.064,2025-04-03 16:00:00+00:00
1743699600000,113.68,114.79,113.26,114.23,33108.572,2025-04-03 17:00:00+00:00
1743703200000,114.23,115.99,113.8,115.11,64410.957,2025-04-03 18:00:00+00:00
1743706800000,115.11,115.78,114.89,115.4,37696.978,2025-04-03 19:00:00+00:00
1743710400000,115.4,116.55,115.1,116.24,32754.314,2025-04-03 20:00:00+00:00
1743714000000,116.24,117.4,115.99,117.19,38466.313,2025-04-03 21:00:00+00:00
1743717600000,117.19,117.36,116.49,116.98,45476.83,2025-04-03 22:00:00+00:00
1743721200000,116.98,117.43,116.02,117.15,36757.164,2025-04-03 23:00:00+00:00
1743724800000,117.15,117.4,115.96,116.01,25177.232,2025-04-04 00:00:00+00:00
1743728400000,116.01,116.37,114.65,114.92,36491.672,2025-04-04 01:00:00+00:00
1743732000000,114.92,116.46,114.92,115.55,22256.145,2025-04-04 02:00:00+00:00
1743735600000,115.55,115.76,114.92,115.41,21274.452,2025-04-04 03:00:00+00:00
1743739200000,115.41,115.44,114.72,115.03,22788.834,2025-04-04 04:00:00+00:00
1743742800000,115.03,116.57,114.74,116.51,28117.554,2025-04-04 05:00:00+00:00
1743746400000,116.51,116.91,116.08,116.1,24868.17,2025-04-04 06:00:00+00:00
1743750000000,116.1,118.35,116.03,118.17,53515.107,2025-04-04 07:00:00+00:00
1743753600000,118.17,119.17,118.13,118.92,45777.796,2025-04-04 08:00:00+00:00
1743757200000,118.92,119.94,118.55,119.62,39145.018,2025-04-04 09:00:00+00:00
1743760800000,119.62,119.76,114.88,115.03,135662.78,2025-04-04 10:00:00+00:00
1743764400000,115.03,115.52,113.28,114.54,92086.531,2025-04-04 11:00:00+00:00
1743768000000,114.54,116.42,113.89,115.62,124142.65,2025-04-04 12:00:00+00:00
1743771600000,115.62,116.67,114.07,116.39,89362.305,2025-04-04 13:00:00+00:00
